operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,estimated_trMiB_ssd_p,estimated_trMiB_beegfs_p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p
1,1,1423.8975386376646,2.372311592102051,10,10,0.013015596,[10],,,182.26684295533227,1,1747,individuals_merge,40335-dc146,chr4n-2401-2601.tar.gz,2,individuals,,,16438.339005021484,0.13017498002528147,2774.9948383956294,0.13017498002528147
1,1,1423.8975386376646,2.372311592102051,10,10,0.013015596,[10],,,182.26684295533227,1,1747,individuals_merge,40335-dc146,chr4n-601-801.tar.gz,2,individuals,,,16438.339005021484,0.13017498002528147,2774.9948383956294,0.13017498002528147
1,1,1423.8975386376646,2.372311592102051,10,10,0.013015596,[10],,,182.26684295533227,1,1747,individuals_merge,40335-dc146,chr4n-5201-5401.tar.gz,2,individuals,,,16438.339005021484,0.13017498002528147,2774.9948383956294,0.13017498002528147
1,1,1423.8975386376646,2.372311592102051,10,10,0.013015596,[10],,,182.26684295533227,1,1747,individuals_merge,40335-dc146,chr4n-4401-4601.tar.gz,2,individuals,,,16438.339005021484,0.13017498002528147,2774.9948383956294,0.13017498002528147
1,1,177624.16190476192,17.786538124084473,10,10,0.002822496,[10],,,6301.7053431021595,1,105,mutation_overlap,30073-dc257,chr8n.tar.gz,3,individuals_merge,,,24887.827106850476,0.1661383290295285,3892.485803397156,0.1661383290295285
1,1,177624.16190476192,17.786538124084473,10,10,0.002822496,[10],,,6301.7053431021595,1,105,mutation_overlap,30073-dc257,sifted.SIFT.chr8.txt,3,sifting,,,24887.827106850476,0.1661383290295285,3892.485803397156,0.1661383290295285
1,0,177624.16190476192,17.786538124084473,10,10,0.002822496,[10],,,6301.7053431021595,1,105,mutation_overlap,30073-dc257,columns.txt,3,initial_data,,,24887.827106850476,0.1661383290295285,3892.485803397156,0.1661383290295285
0,0,748816.9090909091,15.710803985595703,10,10,0.005146292,[10],,,3052.8395951095863,1,22,mutation_overlap,30073-dc257,chr8-ALL.tar.gz,3,initial_data,,,1965.005617248286,0.7130063850824421,4298.6662526299915,0.7130063850824421
1,1,8191.930583199192,2421.8310403823853,300,300,19.739263867,[10],,,122.69105153567506,1,309997,individuals,39773-dc146,columns.txt,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
1,1,8191.930583199192,2421.8310403823853,300,300,19.739263867,[10],,,122.69105153567506,1,309997,individuals,39773-dc146,ALL.chr4.250000.vcf,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
0,0,86445.0,0.08244037628173828,300,300,4.574e-05,[10],,,1802.369398376438,1,1,individuals,39773-dc146,chr4n-3801-4001.tar.gz,1,,,,1885.7638610711451,0.07884210324754902,3826.860018498122,0.07884210324754902
1,1,1557.2254428341384,4.611191749572754,10,10,0.009832026,[10],,,468.99710696175475,1,3105,frequency,17565-dc177,chr7n.tar.gz,3,individuals_merge,,,16581.398003086444,0.17357599050590444,2780.90757116044,0.17357599050590444
1,0,1557.2254428341384,4.611191749572754,10,10,0.009832026,[10],,,468.99710696175475,1,3105,frequency,17565-dc177,columns.txt,3,initial_data,,,16581.398003086444,0.17357599050590444,2780.90757116044,0.17357599050590444
0,0,627.8185148185148,1.797999382019043,10,10,0.015400205,[10],,,116.75165246300571,1,3003,frequency,17565-dc177,chr7-EUR-freq.tar.gz,3,initial_data,,,673.7781325712833,0.5873109529359529,1633.0233436942303,0.5873109529359529
1,1,1557.2254428341384,4.611191749572754,10,10,0.009832026,[10],,,468.99710696175475,1,3105,frequency,17565-dc177,sifted.SIFT.chr7.txt,3,sifting,,,16581.398003086444,0.17357599050590444,2780.90757116044,0.17357599050590444
0,0,81464.0,0.07769012451171875,300,300,4.1359e-05,[10],,,1878.4333400642845,1,1,individuals,6764-dc111,chr2n-1401-1601.tar.gz,1,,,,1885.16390669322,0.07407322303921568,3823.3169855906126,0.07407322303921568
1,1,8191.921474379654,2421.75803565979,300,300,19.607160703,[10],,,123.51395861662152,1,309988,individuals,6764-dc111,columns.txt,1,initial_data,,,24820.15967517859,0.003921493445905765,3876.9329991014793,0.003921493445905765
1,1,8191.921474379654,2421.75803565979,300,300,19.607160703,[10],,,123.51395861662152,1,309988,individuals,6764-dc111,ALL.chr2.250000.vcf,1,initial_data,,,24820.15967517859,0.003921493445905765,3876.9329991014793,0.003921493445905765
1,1,1498.1326911124922,4.597655296325684,10,10,0.010408231,[10],,,441.73263413597215,1,3218,frequency,17880-dc026,chr1n.tar.gz,3,individuals_merge,,,16517.71046675546,0.1543400687215144,2778.287570971451,0.1543400687215144
0,0,3460.649285951511,9.937300682067871,10,10,0.01908371,[10],,,520.7216354717123,1,3011,frequency,17880-dc026,chr1-AMR-freq.tar.gz,3,initial_data,,,1623.7511358617112,0.7931801061040075,2865.3028476358973,0.7931801061040075
1,0,1498.1326911124922,4.597655296325684,10,10,0.010408231,[10],,,441.73263413597215,1,3218,frequency,17880-dc026,columns.txt,3,initial_data,,,16517.71046675546,0.1543400687215144,2778.287570971451,0.1543400687215144
1,1,1498.1326911124922,4.597655296325684,10,10,0.010408231,[10],,,441.73263413597215,1,3218,frequency,17880-dc026,sifted.SIFT.chr1.txt,3,sifting,,,16517.71046675546,0.1543400687215144,2778.287570971451,0.1543400687215144
1,1,8191.928799979357,2422.0726985931396,300,300,20.203635384,[10],,,119.88301375262732,1,310028,individuals,194649-dc273,columns.txt,1,initial_data,,,24820.218576395022,0.003921500459539059,3876.94674269422,0.003921500459539059
1,1,8191.928799979357,2422.0726985931396,300,300,20.203635384,[10],,,119.88301375262732,1,310028,individuals,194649-dc273,ALL.chr10.250000.vcf,1,initial_data,,,24820.218576395022,0.003921500459539059,3876.94674269422,0.003921500459539059
0,0,93529.0,0.08919620513916016,300,300,4.4319e-05,[10],,,2012.595165485687,1,1,individuals,194649-dc273,chr10n-601-801.tar.gz,1,,,,1886.617118813209,0.08562442555147058,3831.8989354057317,0.08562442555147058
1,0,22582.38888888889,2.713566780090332,10,10,0.000673649,[10],,,4028.1612235605367,1,126,mutation_overlap,32976-dc155,columns.txt,3,initial_data,,,24411.467258554625,0.017699131518927016,3781.551468579663,0.017699131518927016
1,1,22582.38888888889,2.713566780090332,10,10,0.000673649,[10],,,4028.1612235605367,1,126,mutation_overlap,32976-dc155,chr6n.tar.gz,3,individuals_merge,,,24411.467258554625,0.017699131518927016,3781.551468579663,0.017699131518927016
1,1,22582.38888888889,2.713566780090332,10,10,0.000673649,[10],,,4028.1612235605367,1,126,mutation_overlap,32976-dc155,sifted.SIFT.chr6.txt,3,sifting,,,24411.467258554625,0.017699131518927016,3781.551468579663,0.017699131518927016
0,0,95415.625,0.7279634475708008,10,10,0.000351324,[10],,,2072.0572678518993,1,8,mutation_overlap,32976-dc155,chr6-GBR.tar.gz,3,initial_data,,,1886.8214241926248,0.08743070714613971,3833.2687202258994,0.08743070714613971
1,1,8191.92760505042,2421.806722640991,300,300,19.750569691,[10],,,122.61958822102066,1,309994,individuals,31380-dc155,columns.txt,1,initial_data,,,24820.168804074146,0.003921499315497109,3876.935129166358,0.003921499315497109
0,0,91668.0,0.08742141723632812,300,300,4.601e-05,[10],,,1900.0525371946994,1,1,individuals,31380-dc155,chr6n-3401-3601.tar.gz,1,,,,1886.3929640054757,0.08384267769607844,3830.5751883186254,0.08384267769607844
1,1,8191.92760505042,2421.806722640991,300,300,19.750569691,[10],,,122.61958822102066,1,309994,individuals,31380-dc155,ALL.chr6.250000.vcf,1,initial_data,,,24820.168804074146,0.003921499315497109,3876.935129166358,0.003921499315497109
1,1,1204.6947435085497,3.628183364868164,10,10,0.010445369,[10],,,347.34851060485886,1,3158,frequency,8371-dc111,sifted.SIFT.chr2.txt,3,sifting,,,16201.71591334321,0.05881990348585601,2765.2768318949647,0.05881990348585601
1,1,1204.6947435085497,3.628183364868164,10,10,0.010445369,[10],,,347.34851060485886,1,3158,frequency,8371-dc111,chr2n.tar.gz,3,individuals_merge,,,16201.71591334321,0.05881990348585601,2765.2768318949647,0.05881990348585601
1,0,1204.6947435085497,3.628183364868164,10,10,0.010445369,[10],,,347.34851060485886,1,3158,frequency,8371-dc111,columns.txt,3,initial_data,,,16201.71591334321,0.05881990348585601,2765.2768318949647,0.05881990348585601
0,0,1820.8502994011976,5.219913482666016,10,10,0.017585229,[10],,,296.83511557717077,1,3006,frequency,8371-dc111,chr2-ALL-freq.tar.gz,3,initial_data,,,1549.7014161239404,0.259391373502994,2792.596266404511,0.259391373502994
0,0,86845.0,0.08282184600830078,300,300,5.2802e-05,[10],,,1568.5361540907688,1,1,individuals,15007-dc026,chr1n-5801-6001.tar.gz,1,,,,1885.812040503221,0.07922506893382353,3827.144542321251,0.07922506893382353
1,1,8191.912280079227,2421.833441734314,300,300,19.684322733,[10],,,123.03361789909107,1,309998,individuals,15007-dc026,ALL.chr1.250000.vcf,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
1,1,8191.912280079227,2421.833441734314,300,300,19.684322733,[10],,,123.03361789909107,1,309998,individuals,15007-dc026,columns.txt,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
1,1,22051.423076923078,2.1871070861816406,10,10,0.000561244,[10],,,3896.891701615769,1,104,mutation_overlap,41338-dc146,sifted.SIFT.chr4.txt,3,sifting,,,24409.74703594765,0.017190777302507544,3781.1508240685785,0.017190777302507544
0,0,76810.875,0.5860204696655273,10,10,0.000263538,[10],,,2223.665921671741,1,8,mutation_overlap,41338-dc146,chr4-GBR.tar.gz,3,initial_data,,,1884.5849806636193,0.0696182550168505,3820.02956107501,0.0696182550168505
1,0,22051.423076923078,2.1871070861816406,10,10,0.000561244,[10],,,3896.891701615769,1,104,mutation_overlap,41338-dc146,columns.txt,3,initial_data,,,24409.74703594765,0.017190777302507544,3781.1508240685785,0.017190777302507544
1,1,22051.423076923078,2.1871070861816406,10,10,0.000561244,[10],,,3896.891701615769,1,104,mutation_overlap,41338-dc146,chr4n.tar.gz,3,individuals_merge,,,24409.74703594765,0.017190777302507544,3781.1508240685785,0.017190777302507544
0,0,99068.0,0.09447860717773438,300,300,5.1179e-05,[10],,,1846.0424622937996,1,1,individuals,28576-dc257,chr8n-3601-3801.tar.gz,1,,,,1887.2842834988799,0.09092754289215686,3835.8388790465065,0.09092754289215686
1,1,8191.922788330022,2421.789673805237,300,300,19.959956683,[10],,,121.33241130066618,1,309992,individuals,28576-dc257,ALL.chr8.250000.vcf,1,initial_data,,,24820.165599232438,0.003921494703900527,3876.9343813774494,0.003921494703900527
1,1,8191.922788330022,2421.789673805237,300,300,19.959956683,[10],,,121.33241130066618,1,309992,individuals,28576-dc257,columns.txt,1,initial_data,,,24820.165599232438,0.003921494703900527,3876.9343813774494,0.003921494703900527
1,1,8191.912230276168,2421.794364929199,300,300,19.659559076,[10],,,123.18660635098769,1,309993,individuals,25084-dc135,columns.txt,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
0,0,91804.0,0.08755111694335938,300,300,4.1109e-05,[10],,,2129.7311280585604,1,1,individuals,25084-dc135,chr3n-801-1001.tar.gz,1,,,,1886.409345012382,0.08397288602941176,3830.671926418489,0.08397288602941176
1,1,8191.912230276168,2421.794364929199,300,300,19.659559076,[10],,,123.18660635098769,1,309993,individuals,25084-dc135,ALL.chr3.250000.vcf,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
1,1,8191.930583199192,2421.8310403823853,300,300,19.745081827,[10],,,122.65490017218885,1,309997,individuals,39884-dc146,ALL.chr4.250000.vcf,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
0,0,75880.0,0.07236480712890625,300,300,3.502e-05,[10],,,2066.385126467911,1,1,individuals,39884-dc146,chr4n-1001-1201.tar.gz,1,,,,1884.4913218214406,0.06872702205882353,3819.3450330197356,0.06872702205882353
1,1,8191.930583199192,2421.8310403823853,300,300,19.745081827,[10],,,122.65490017218885,1,309997,individuals,39884-dc146,columns.txt,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
0,0,92237.0,0.08796405792236328,300,300,3.983e-05,[10],,,2208.487520019163,1,1,individuals,195121-dc260,chr9n-3201-3401.tar.gz,1,,,,1886.4614992476038,0.08438744638480392,3830.9799234570255,0.08438744638480392
1,1,8191.922137163246,2421.703544616699,300,300,19.947045462,[10],,,121.40662882782071,1,309981,individuals,195121-dc260,ALL.chr9.250000.vcf,1,initial_data,,,24820.14948099236,0.003921494080464198,3876.9306204595614,0.003921494080464198
1,1,8191.922137163246,2421.703544616699,300,300,19.947045462,[10],,,121.40662882782071,1,309981,individuals,195121-dc260,columns.txt,1,initial_data,,,24820.14948099236,0.003921494080464198,3876.9306204595614,0.003921494080464198
1,1,8191.912230276168,2421.794364929199,300,300,19.668538904,[10],,,123.13036452528144,1,309993,individuals,25165-dc135,ALL.chr3.250000.vcf,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
0,0,76360.0,0.07282257080078125,300,300,3.6219e-05,[10],,,2010.6179298374127,1,1,individuals,25165-dc135,chr3n-1401-1601.tar.gz,1,,,,1884.5491371399316,0.06918658088235294,3819.68646160749,0.06918658088235294
1,1,8191.912230276168,2421.794364929199,300,300,19.668538904,[10],,,123.13036452528144,1,309993,individuals,25165-dc135,columns.txt,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
0,0,97917.0,0.09338092803955078,300,300,4.493e-05,[10],,,2078.3647460394122,1,1,individuals,16017-dc177,chr7n-2601-2801.tar.gz,1,,,,1887.1456471830813,0.08982555912990196,3835.0201617454536,0.08982555912990196
1,1,8191.911930553494,2421.802088737488,300,300,19.769766148,[10],,,122.50029012014836,1,309994,individuals,16017-dc177,ALL.chr7.250000.vcf,1,initial_data,,,24820.167889117023,0.003921484308510928,3876.934915698439,0.003921484308510928
1,1,8191.911930553494,2421.802088737488,300,300,19.769766148,[10],,,122.50029012014836,1,309994,individuals,16017-dc177,columns.txt,1,initial_data,,,24820.167889117023,0.003921484308510928,3876.934915698439,0.003921484308510928
1,1,8191.912280079227,2421.833441734314,300,300,19.762046311,[10],,,122.54973010493691,1,309998,individuals,14972-dc026,columns.txt,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
0,0,90500.0,0.08630752563476562,300,300,5.5742e-05,[10],,,1548.339234953278,1,1,individuals,14972-dc026,chr1n-1001-1201.tar.gz,1,,,,1886.2522800638144,0.08272441789215686,3829.744378755089,0.08272441789215686
1,1,8191.912280079227,2421.833441734314,300,300,19.762046311,[10],,,122.54973010493691,1,309998,individuals,14972-dc026,ALL.chr1.250000.vcf,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
1,1,8191.912230276168,2421.794364929199,300,300,19.702208382,[10],,,122.9199447074044,1,309993,individuals,25153-dc135,columns.txt,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
0,0,86325.0,0.08232593536376953,300,300,4.78e-05,[10],,,1722.2999030077306,1,1,individuals,25153-dc135,chr3n-3201-3401.tar.gz,1,,,,1885.7494072415222,0.07872721354166666,3826.7746613511836,0.07872721354166666
1,1,8191.912230276168,2421.794364929199,300,300,19.702208382,[10],,,122.9199447074044,1,309993,individuals,25153-dc135,ALL.chr3.250000.vcf,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
1,0,1541.373268921095,4.564250946044922,10,10,0.009837429,[10],,,463.9678666087371,1,3105,frequency,17573-dc177,columns.txt,3,initial_data,,,16564.325706717056,0.1684157776435856,2780.2047053015203,0.1684157776435856
0,0,595.061272061272,1.7041864395141602,10,10,0.015876104,[10],,,107.34286192091966,1,3003,frequency,17573-dc177,chr7-GBR-freq.tar.gz,3,initial_data,,,664.4354881358229,0.553188825063825,1609.899211635715,0.553188825063825
1,1,1541.373268921095,4.564250946044922,10,10,0.009837429,[10],,,463.9678666087371,1,3105,frequency,17573-dc177,chr7n.tar.gz,3,individuals_merge,,,16564.325706717056,0.1684157776435856,2780.2047053015203,0.1684157776435856
1,1,1541.373268921095,4.564250946044922,10,10,0.009837429,[10],,,463.9678666087371,1,3105,frequency,17573-dc177,sifted.SIFT.chr7.txt,3,sifting,,,16564.325706717056,0.1684157776435856,2780.2047053015203,0.1684157776435856
1,1,27109.595238095237,3.2575693130493164,10,10,0.000848519,[10],,,3839.123594226312,1,126,mutation_overlap,33022-dc155,chr6n.tar.gz,3,individuals_merge,,,24425.396361320905,0.022033543235002333,3784.7952767161123,0.022033543235002333
0,0,167192.375,1.2755765914916992,10,10,0.000560984,[10],,,2273.819915526466,1,8,mutation_overlap,33022-dc155,chr6-SAS.tar.gz,3,initial_data,,,1895.449578189348,0.15615078795189952,3884.3451290238463,0.15615078795189952
1,1,27109.595238095237,3.2575693130493164,10,10,0.000848519,[10],,,3839.123594226312,1,126,mutation_overlap,33022-dc155,sifted.SIFT.chr6.txt,3,sifting,,,24425.396361320905,0.022033543235002333,3784.7952767161123,0.022033543235002333
1,0,27109.595238095237,3.2575693130493164,10,10,0.000848519,[10],,,3839.123594226312,1,126,mutation_overlap,33022-dc155,columns.txt,3,initial_data,,,24425.396361320905,0.022033543235002333,3784.7952767161123,0.022033543235002333
0,0,96822.0,0.09233665466308594,300,300,4.3059e-05,[10],,,2144.4217158569854,1,1,individuals,28572-dc257,chr8n-4601-4801.tar.gz,1,,,,1887.013755987774,0.08877719056372549,3834.241277779639,0.08877719056372549
1,1,8191.922788330022,2421.789673805237,300,300,19.977825739,[10],,,121.2238861948578,1,309992,individuals,28572-dc257,ALL.chr8.250000.vcf,1,initial_data,,,24820.165599232438,0.003921494703900527,3876.9343813774494,0.003921494703900527
1,1,8191.922788330022,2421.789673805237,300,300,19.977825739,[10],,,121.2238861948578,1,309992,individuals,28572-dc257,columns.txt,1,initial_data,,,24820.165599232438,0.003921494703900527,3876.9343813774494,0.003921494703900527
1,1,8191.930583199192,2421.8310403823853,300,300,19.744535678,[10],,,122.65829290079826,1,309997,individuals,39837-dc146,columns.txt,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
1,1,8191.930583199192,2421.8310403823853,300,300,19.744535678,[10],,,122.65829290079826,1,309997,individuals,39837-dc146,ALL.chr4.250000.vcf,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
0,0,76786.0,0.07322883605957031,300,300,3.874e-05,[10],,,1890.2642245629922,1,1,individuals,39837-dc146,chr4n-1801-2001.tar.gz,1,,,,1884.6004482350927,0.0695944393382353,3819.989479479122,0.0695944393382353
1,1,8191.912280079227,2421.833441734314,300,300,19.495880547,[10],,,124.22282932519212,1,309998,individuals,15025-dc026,columns.txt,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
0,0,83840.0,0.0799560546875,300,300,4.7662e-05,[10],,,1677.5639857223784,1,1,individuals,15025-dc026,chr1n-401-601.tar.gz,1,,,,1885.4500925197508,0.07634803921568628,3825.007057099997,0.07634803921568628
1,1,8191.912280079227,2421.833441734314,300,300,19.495880547,[10],,,124.22282932519212,1,309998,individuals,15025-dc026,ALL.chr1.250000.vcf,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
1,1,1149.3950656840757,3.421079635620117,10,10,0.009701543,[10],,,352.63252820918456,1,3121,frequency,33018-dc155,sifted.SIFT.chr6.txt,3,sifting,,,16142.17237004832,0.04081870627736839,2762.8248855701004,0.04081870627736839
1,1,1149.3950656840757,3.421079635620117,10,10,0.009701543,[10],,,352.63252820918456,1,3121,frequency,33018-dc155,chr6n.tar.gz,3,individuals_merge,,,16142.17237004832,0.04081870627736839,2762.8248855701004,0.04081870627736839
1,0,1149.3950656840757,3.421079635620117,10,10,0.009701543,[10],,,352.63252820918456,1,3121,frequency,33018-dc155,columns.txt,3,initial_data,,,16142.17237004832,0.04081870627736839,2762.8248855701004,0.04081870627736839
0,0,1540.3436460412508,4.415772438049316,10,10,0.016835229,[10],,,262.2935772390929,1,3006,frequency,33018-dc155,chr6-EUR-freq.tar.gz,3,initial_data,,,1537.0342263272084,0.1680806139457197,2780.158963363222,0.1680806139457197
0,0,84587.0,0.08066844940185547,300,300,3.8529e-05,[10],,,2093.7073218057944,1,1,individuals,6743-dc111,chr2n-1001-1201.tar.gz,1,,,,1885.5400676091526,0.07706322763480392,3825.5384053396897,0.07706322763480392
1,1,8191.921474379654,2421.75803565979,300,300,19.645846125,[10],,,123.27074233662157,1,309988,individuals,6743-dc111,columns.txt,1,initial_data,,,24820.15967517859,0.003921493445905765,3876.9329991014793,0.003921493445905765
1,1,8191.921474379654,2421.75803565979,300,300,19.645846125,[10],,,123.27074233662157,1,309988,individuals,6743-dc111,ALL.chr2.250000.vcf,1,initial_data,,,24820.15967517859,0.003921493445905765,3876.9329991014793,0.003921493445905765
1,1,1493.4070851460535,4.583152770996094,10,10,0.010584452,[10],,,433.00803584314934,1,3218,frequency,17870-dc026,sifted.SIFT.chr1.txt,3,sifting,,,16512.62128330962,0.1528017855293143,2778.078043111387,0.1528017855293143
1,1,1493.4070851460535,4.583152770996094,10,10,0.010584452,[10],,,433.00803584314934,1,3218,frequency,17870-dc026,chr1n.tar.gz,3,individuals_merge,,,16512.62128330962,0.1528017855293143,2778.078043111387,0.1528017855293143
1,0,1493.4070851460535,4.583152770996094,10,10,0.010584452,[10],,,433.00803584314934,1,3218,frequency,17870-dc026,columns.txt,3,initial_data,,,16512.62128330962,0.1528017855293143,2778.078043111387,0.1528017855293143
0,0,2036.381443298969,5.839728355407715,10,10,0.016386006,[10],,,356.38509807745186,1,3007,frequency,17870-dc026,chr1-AFR-freq.tar.gz,3,initial_data,,,1559.4343391732311,0.32955125107388317,2802.1526403995376,0.32955125107388317
0,0,83609.0,0.07973575592041016,300,300,4.2769e-05,[10],,,1864.3352877179768,1,1,individuals,25020-dc135,chr3n-201-401.tar.gz,1,,,,1885.4222688977268,0.07612687653186274,3824.84274459214,0.07612687653186274
1,1,8191.912230276168,2421.794364929199,300,300,19.684440309,[10],,,123.03089785194051,1,309993,individuals,25020-dc135,columns.txt,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
1,1,8191.912230276168,2421.794364929199,300,300,19.684440309,[10],,,123.03089785194051,1,309993,individuals,25020-dc135,ALL.chr3.250000.vcf,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
1,1,27617.31067961165,2.71280574798584,10,10,0.00057294,[10],,,4734.88628475205,1,103,mutation_overlap,196149-dc273,chr10n.tar.gz,3,individuals_merge,,,24426.845126738983,0.02251963721623358,3785.132613700959,0.02251963721623358
1,1,27617.31067961165,2.71280574798584,10,10,0.00057294,[10],,,4734.88628475205,1,103,mutation_overlap,196149-dc273,sifted.SIFT.chr10.txt,3,sifting,,,24426.845126738983,0.02251963721623358,3785.132613700959,0.02251963721623358
1,0,27617.31067961165,2.71280574798584,10,10,0.00057294,[10],,,4734.88628475205,1,103,mutation_overlap,196149-dc273,columns.txt,3,initial_data,,,24426.845126738983,0.02251963721623358,3785.132613700959,0.02251963721623358
0,0,152932.875,1.1667852401733398,10,10,0.000411805,[10],,,2833.344034611867,1,8,mutation_overlap,196149-dc273,chr10-EAS.tar.gz,3,initial_data,,,1893.7354693460766,0.14249853994332107,3874.1980542224055,0.14249853994332107
0,0,91926.0,0.08766746520996094,300,300,3.894e-05,[10],,,2251.347334616357,1,1,individuals,195103-dc260,chr9n-801-1001.tar.gz,1,,,,1886.424039739165,0.08408969056372549,3830.7587061845434,0.08408969056372549
1,1,8191.922137163246,2421.703544616699,300,300,19.981656584,[10],,,121.19633497033678,1,309981,individuals,195103-dc260,ALL.chr9.250000.vcf,1,initial_data,,,24820.14948099236,0.003921494080464198,3876.9306204595614,0.003921494080464198
1,1,8191.922137163246,2421.703544616699,300,300,19.981656584,[10],,,121.19633497033678,1,309981,individuals,195103-dc260,columns.txt,1,initial_data,,,24820.14948099236,0.003921494080464198,3876.9306204595614,0.003921494080464198
1,1,8191.912280079227,2421.833441734314,300,300,19.650499742,[10],,,123.24538681110525,1,309998,individuals,13926-dc026,ALL.chr1.250000.vcf,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
1,1,8191.912280079227,2421.833441734314,300,300,19.650499742,[10],,,123.24538681110525,1,309998,individuals,13926-dc026,columns.txt,1,initial_data,,,24820.17375686905,0.003921484643151833,3876.9362848386763,0.003921484643151833
0,0,96556.0,0.09208297729492188,300,300,5.0501e-05,[10],,,1823.3891862521905,1,1,individuals,13926-dc026,chr1n-2001-2201.tar.gz,1,,,,1886.9817166654432,0.08852251838235294,3834.052069437258,0.08852251838235294
0,0,82935.0,0.07909297943115234,300,300,5.0709e-05,[10],,,1559.7424408123281,1,1,individuals,25163-dc135,chr3n-2801-3001.tar.gz,1,,,,1885.341086554679,0.0754815793504902,3824.363321950168,0.0754815793504902
1,1,8191.912230276168,2421.794364929199,300,300,19.725664792,[10],,,122.77377672520267,1,309993,individuals,25163-dc135,columns.txt,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
1,1,8191.912230276168,2421.794364929199,300,300,19.725664792,[10],,,122.77377672520267,1,309993,individuals,25163-dc135,ALL.chr3.250000.vcf,1,initial_data,,,24820.166444775197,0.003921484595469676,3876.9345786852778,0.003921484595469676
1,1,8191.911930553494,2421.802088737488,300,300,19.834229003,[10],,,122.10215422899378,1,309994,individuals,16005-dc177,columns.txt,1,initial_data,,,24820.167889117023,0.003921484308510928,3876.934915698439,0.003921484308510928
1,1,8191.911930553494,2421.802088737488,300,300,19.834229003,[10],,,122.10215422899378,1,309994,individuals,16005-dc177,ALL.chr7.250000.vcf,1,initial_data,,,24820.167889117023,0.003921484308510928,3876.934915698439,0.003921484308510928
0,0,99586.0,0.09497261047363281,300,300,4.778e-05,[10],,,1987.7063724075515,1,1,individuals,16005-dc177,chr7n-4001-4201.tar.gz,1,,,,1887.346675863418,0.09142348345588236,3836.207337397458,0.09142348345588236
0,0,82482.0,0.07866096496582031,300,300,4.7669e-05,[10],,,1650.149257710888,1,1,individuals,39876-dc146,chr4n-2001-2201.tar.gz,1,,,,1885.2865233478533,0.07504787071078431,3824.0410987204746,0.07504787071078431
1,1,8191.930583199192,2421.8310403823853,300,300,19.799970088,[10],,,122.31488379117118,1,309997,individuals,39876-dc146,columns.txt,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
1,1,8191.930583199192,2421.8310403823853,300,300,19.799970088,[10],,,122.31488379117118,1,309997,individuals,39876-dc146,ALL.chr4.250000.vcf,1,initial_data,,,24820.173363437512,0.00392150216681908,3876.9361930125574,0.00392150216681908
1,1,8191.928799979357,2422.0726985931396,300,300,20.202448281,[10],,,119.89005812087889,1,310028,individuals,194627-dc273,ALL.chr10.250000.vcf,1,initial_data,,,24820.218576395022,0.003921500459539059,3876.94674269422,0.003921500459539059
1,1,8191.928799979357,2422.0726985931396,300,300,20.202448281,[10],,,119.89005812087889,1,310028,individuals,194627-dc273,columns.txt,1,initial_data,,,24820.218576395022,0.003921500459539059,3876.94674269422,0.003921500459539059
